# side=client impl=SandBox.MapScene utc=2026-09-12T09:21:02.7903863Z
# borders=62,0..1700,1550 maxHeight=646.01 terrainSize=1600,1600
# sceneXmlCrc=146201570 navMeshCrc=3101457840 navMeshFaces=19396
x,y,terrain,face,faceGroup,faceIsland,heightOk,height,patchScene,patchU,patchV,envCurrent,envTypes,snow,rain
1171.063,1210.938,7,5493,7,2,1,69.9384,27,0.4,0.4667,7,7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7,178,255
1205.188,1210.938,3,16262,3,2,1,66.63,28,0.6,0.7333,3,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,178,0
1239.313,1210.938,3,16264,3,2,1,67.2708,28,0.7333,0.7333,3,3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3,178,255
1273.438,1210.938,7,5409,7,2,1,68.16,28,0.8667,0.7333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1307.563,1210.938,7,5410,7,2,1,67.3284,18,0.4667,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,180,255
1341.688,1210.938,7,5406,7,2,1,67.3584,18,0.6,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1375.813,1210.938,7,5437,7,2,1,73.5372,18,0.7333,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,180,255
1409.938,1210.938,7,5391,7,2,1,70.2672,19,0.2,0.6,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1444.063,1210.938,7,5391,7,2,1,67.83,19,0.3333,0.6,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,180,253
1478.188,1210.938,7,5139,7,2,1,68.1348,19,0.4667,0.6,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1512.313,1210.938,7,5139,7,2,1,69.7356,20,0.6667,1,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,221
1546.438,1210.938,7,5139,7,2,1,70.89,11,0.8667,0.0667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1580.563,1210.938,7,5139,7,2,1,72.39,11,0.9333,0.0667,7,7|7|7|7|7|7|7|7,178,0
1614.688,1210.938,1,-1,-1,-1,0,0,11,1,0.0667,1,1,182,6
1648.813,1210.938,1,-1,-1,-1,0,0,11,1,0.0667,1,1,182,6
1682.938,1210.938,1,-1,-1,-1,0,0,11,1,0.0667,1,1,182,6
79.0625,1243.229,19,937,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
113.1875,1243.229,19,932,19,2,1,41.1672,3,0.2,0.2,19,19|19|19|19|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|1|1|18|18|18|18|18|18|1|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|19|19,0,0
147.3125,1243.229,18,787,18,2,1,41.16,3,0.5333,0.2,18,18|18|18|18|18|18|18|18|18|18|18|1|1|1|1|1|1|1|1|1|1|1|1|1|18|18|1|1|1|1|1|1|1|1|1|1|1|1|1|1|18|18|18|18|18|18|18|18|18,0,0
181.4375,1243.229,18,796,18,2,1,43.2189,4,0.5333,0.1333,18,18|18|18|18|1|1|1|1|1|7|7|7|7|7|7|7|7|1|7|7|1|1|1|1|1|1|1|1|1|1|7|7|1|1|7|7|7|7|7|7|7|7|1|1|1|1|1|18|18,0,64
215.5625,1243.229,7,17146,7,2,1,60.7536,4,0.7333,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|7|7|7|7|7|7|3|3|7|7|7|3|3|7|7|7|7|7|7|3|3|3|7|7|7|7|7|7|7|7|7|7|7,50,113
249.6875,1243.229,7,17768,7,2,1,68.2001,33,0.5333,0.6667,7,7|7|7|7|3|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|3|7|7,156,2
283.8125,1243.229,1,6979,1,2,1,56.9328,33,0.6,0.6667,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,65
317.9375,1243.229,1,17254,1,2,1,52.7812,31,0.4667,0.1333,1,1|11|1|1|1|1|1|1|7|7|7|1|1|1|1|1|1|1|7|7|7|1|1|1|1|1|1|1|1|1|7|7|7|1|1|1|1|1|1|1|1|7|1|1|1|1|1|1|1,0,67
352.0625,1243.229,7,6943,7,2,1,57.8969,31,0.6,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,65
386.1875,1243.229,7,6909,7,2,1,69.9293,34,0.3333,0.8,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,0
420.3125,1243.229,7,6909,7,2,1,60.36,34,0.4,0.8,7,7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7,0,65
454.4375,1243.229,1,15863,1,2,1,57.7624,32,0.1333,0.3333,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,0
488.5625,1243.229,7,6815,7,2,1,60.8616,32,0.2,0.3333,7,7|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7,0,112
522.6875,1243.229,1,15812,1,2,1,58.5576,22,0.4,0.4,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,0
556.8125,1243.229,1,15813,1,2,1,56.89,22,0.4667,0.4,1,1|1|1|1|1|1|11|11|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1000|1000|1000|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|11|11|1|1|1|1|1,0,112
590.9375,1243.229,1,15807,1,2,1,57.638,22,0.6,0.4,1,1|1|1|1|1|1|1|1|1|1|1|3|7|7|7|7|7|7|7|7|7|7|3|3|1|1|1|3|3|7|7|7|7|7|7|7|7|3|3|3|1|1|1|1|1|1|1|1|1,4,0
625.0625,1243.229,1,15802,1,2,1,60.4896,22,0.7333,0.4,1,1|1|1|1|1|7|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|7|7|7|1|1|1,24,255
659.1875,1243.229,1,15783,1,2,1,64.3368,42,0.4,0.7333,1,1|1|1|1|1|1|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|1|1|1|1|1|1,161,0
693.3125,1243.229,7,5971,7,2,1,71.5704,42,0.5333,0.7333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
727.4375,1243.229,3,15669,3,2,1,73.44,43,0.8667,0.4667,3,3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|3,178,0
761.5625,1243.229,7,6049,7,2,1,75.1579,43,1,0.4667,7,7|7|7|7|7|7|11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|11|11|11|7|3|7|7,178,255
795.6875,1243.229,7,6010,7,2,1,73.5877,43,0.0667,0.5333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
829.8125,1243.229,7,5987,7,2,1,75.1683,25,0.3333,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
863.9375,1243.229,7,5659,7,2,1,74.5095,25,0.4667,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,180,0
898.0625,1243.229,7,5991,7,2,1,75.5175,25,0.6,0.2667,7,7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3|3|3|7|7|7|7|7,178,255
932.1875,1243.229,7,5651,7,2,1,75.112,25,0.6667,0.2667,7,7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|7|7|7|7|7|7|7|3|3|3|3|3|3|7|7|7|7|7|7|3|3|3|3|3|7|7|7|7|7|7|7|7|7,180,0
966.3125,1243.229,7,5649,7,2,1,73.1884,26,0.2,0.3333,7,7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|7|7|7,178,255
1000.438,1243.229,3,16188,3,2,1,66.2764,26,0.3333,0.3333,3,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,180,0
1034.563,1243.229,7,5610,7,2,1,66.3288,26,0.4667,0.3333,7,7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|7|7|7,178,255
1068.688,1243.229,3,16217,3,2,1,66.0152,26,0.5333,0.3333,3,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3,181,4
1102.813,1243.229,7,5448,7,2,1,66.7001,27,0.2,0.8,7,7|7|7|3|3|3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3|3|3|7,178,255
1136.938,1243.229,3,16250,3,2,1,67.3132,27,0.2667,0.8,3,3|3|3|3|3|3|7|7|7|3|3|3|3|3|3|7|7|7|7|7|7|7|7|3|3|3|3|3|7|7|7|7|7|7|7|7|3|3|3|3|3|3|7|7|7|3|3|3|3,181,0
1171.063,1243.229,3,16256,3,2,1,66.25,27,0.4,0.8,3,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|7|7|7|3|3|3|3|3|3|3|7|7|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,178,255
1205.188,1243.229,3,16256,3,2,1,67,28,0.4667,0.9333,3,3|3|3|3|3|3|3|3|3|3|3|3|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|3|3|3|3|3|3|3|3|3|3|3|3,181,0
1239.313,1243.229,3,16260,3,2,1,66.83,18,0.1333,0.4667,3,3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3,178,255
1273.438,1243.229,7,5414,7,2,1,67.61,18,0.2667,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,4
1307.563,1243.229,7,5414,7,2,1,66.7616,18,0.3333,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1341.688,1243.229,7,5406,7,2,1,69.2816,18,0.4667,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,79
1375.813,1243.229,7,5462,7,2,1,70.0948,18,0.6,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1409.938,1243.229,7,5393,7,2,1,70.06,18,0.7333,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,107
1444.063,1243.229,7,5393,7,2,1,68.19,19,0.6667,0.8667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1478.188,1243.229,7,5372,7,2,1,68.12,19,0.8,0.8667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,146
1512.313,1243.229,7,5372,7,2,1,69.9156,11,0.7333,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1546.438,1243.229,7,5372,7,2,1,70.7564,11,0.8667,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,181,255
1580.563,1243.229,7,5372,7,2,1,72.0972,11,0.9333,0.1333,7,7|7|7|7|7|7|7|7,178,0
1614.688,1243.229,1,-1,-1,-1,0,0,11,1,0.1333,1,1,182,6
1648.813,1243.229,1,-1,-1,-1,0,0,11,1,0.1333,1,1,182,6
1682.938,1243.229,1,-1,-1,-1,0,0,11,1,0.1333,1,1,182,6
79.0625,1275.521,19,928,19,2,1,41.16,255,1,1,19,19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19|19,0,0
113.1875,1275.521,19,928,19,2,1,41.16,3,0.2,0.3333,19,19|19|19|19|18|7|18|18|18|18|18|18|18|18|18|18|18|18|19|19|19|18|18|18|18|18|18|18|18|18|19|19|18|18|18|18|18|18|18|18|18|18|18|1|1|7|18|19|19,0,0
147.3125,1275.521,18,7014,18,2,1,41.16,3,0.5333,0.3333,18,18|18|18|18|18|18|1|1|1|1|1|1|1|1|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|18|1|1|1|1|1|1|1|1|1|18|18|18|18,0,0
181.4375,1275.521,1,17308,1,2,1,52.3188,4,0.6,0.2667,1,1|1|1|1|1|1|7|7|7|3|7|7|7|7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|7|7|7|7|7|7|7|7|3|7|1|1|1|1|1|1,0,1
215.5625,1275.521,1,-1,-1,-1,1,60.1889,4,0.8,0.2667,1,1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,58,115
249.6875,1275.521,7,17418,7,2,1,68.849,33,0.4667,1,7,7|7|7|7|3|1|1|1|1|1|1|1|1|1|11|7|7|7|7|7|7|7|7|7|1|1|1|7|7|7|7|7|7|7|7|7|1|1|11|1|1|1|1|1|1|1|7|7|7,149,0
283.8125,1275.521,1,17472,1,2,1,60.236,5,0.5333,0.0667,1,1|1|1|1|1|1|1|1|1|1|11|1|3|3|3|1|7|7|7|7|7|7|7|7|1|1|11|7|7|7|7|7|7|7|7|1|3|3|1|1|11|1|1|1|1|1|1|1|1,0,65
317.9375,1275.521,11,2779,11,2,1,51.9334,31,0.4667,0.3333,11,11|11|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|1|1|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1|1|1|11,0,0
352.0625,1275.521,7,6927,7,2,1,55.03,31,0.6,0.3333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,0,65
386.1875,1275.521,7,6928,7,2,1,55.0299,32,0.0667,0.5333,7,7|7|7|7|7|7|7|7|7|7|11|7|7|7|7|7|7|7|18|7|11|11|7|7|7|7|7|7|7|11|18|7|7|7|7|7|7|7|7|7|11|7|7|7|7|7|7|7|7,1,0
420.3125,1275.521,7,6922,7,2,1,51.59,32,0.2,0.5333,7,7|7|7|7|7|1|1|1|1|1|1|1|1|1|1|11|11|7|7|7|7|7|11|1|1|1|1|1|11|7|7|7|7|7|11|11|1|1|1|1|1|1|1|1|1|1|7|7|7,19,65
454.4375,1275.521,1,15860,1,2,1,54.5908,32,0.3333,0.5333,1,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|11|7|7|7|11|1|1|1|1|1|1|1|11|7|7|7|11|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,28,0
488.5625,1275.521,1,15863,1,2,1,54.7768,32,0.4,0.5333,1,1|1|1|1|7|7|1|1|1|1|1|1|7|7|7|7|7|7|7|7|7|11|1|1|1|1|1|1|1|11|7|7|7|7|7|7|7|11|11|1|1|1|1|1|1|7|7|1|1,45,111
522.6875,1275.521,1,15849,1,2,1,55.22,32,0.5333,0.5333,1,1|1|1|1|1|1|1|1|1|1|1|11|11|11|7|7|7|7|7|7|7|7|7|7|1|1|11|7|7|7|7|7|7|7|7|7|11|11|11|11|1|1|1|1|1|1|1|1|1,74,0
556.8125,1275.521,1,15903,1,2,1,54.9632,22,0.4667,0.5333,1,1|1|11|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|1,64,111
590.9375,1275.521,7,5960,7,2,1,64.7081,22,0.6,0.5333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,144,0
625.0625,1275.521,7,5962,7,2,1,71.855,22,0.7333,0.5333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,179,255
659.1875,1275.521,7,5964,7,2,1,74.9539,42,0.4,0.8667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
693.3125,1275.521,7,5929,7,2,1,74.384,42,0.5333,0.8667,7,7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|3|7|7|7|7|7|7|7|3|3|3|3|3|7|7|7|7|7|7|7|7,178,255
727.4375,1275.521,7,5858,7,2,1,66.4668,42,0.6667,0.8667,7,7|7|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|7,178,0
761.5625,1275.521,7,5911,7,2,1,67.6879,43,0.4,0.8,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
795.6875,1275.521,7,5980,7,2,1,71.5051,43,0.5333,0.8,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
829.8125,1275.521,7,5910,7,2,1,68.49,25,0.3333,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
863.9375,1275.521,7,5982,7,2,1,68.4208,25,0.4667,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
898.0625,1275.521,7,5658,7,2,1,74.5462,25,0.6,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
932.1875,1275.521,7,5660,7,2,1,71.94,25,0.6667,0.4667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
966.3125,1275.521,7,5666,7,2,1,70.4144,26,0.2,0.6,7,7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|3|7|7|7|7,178,255
1000.438,1275.521,3,16199,3,2,1,67.0264,26,0.3333,0.6,3,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,178,0
1034.563,1275.521,3,16163,3,2,1,65.7356,26,0.4667,0.6,3,3|3|7|7|7|7|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|7|7|7|3|7|3,178,255
1068.688,1275.521,3,16215,3,2,1,65.4204,26,0.5333,0.6,3,3|3|3|3|3|3|3|3|3|3|3|3|7|7|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|7|3|3|3|3|3|3|3|3|3|3|3|3,179,0
1102.813,1275.521,3,16207,3,2,1,65.23,17,0.2,0.1333,3,3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3,178,255
1136.938,1275.521,7,5421,7,2,1,67.2564,17,0.2667,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1171.063,1275.521,7,5420,7,2,1,68.4605,17,0.4,0.1333,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1205.188,1275.521,7,5419,7,2,1,67.6584,17,0.5333,0.1333,7,7|3|3|3|3|3|3|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|3|3|3|3|3|3|7,178,0
1239.313,1275.521,7,5417,7,2,1,67.41,18,0.2667,0.6667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,255
1273.438,1275.521,7,5415,7,2,1,67.99,18,0.4,0.6667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,178,0
1307.563,1275.521,7,5416,7,2,1,69.79,18,0.4667,0.6667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,179,255
1341.688,1275.521,7,5406,7,2,1,68.24,18,0.6,0.6667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,179,0
1375.813,1275.521,7,5462,7,2,1,68.4924,18,0.7333,0.6667,7,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,179,255
